MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25,
7608,2.01001E+11,"성북구,0.034",0.014,0.5,0.003,35,15,NA
7609,2.01001E+11,"송파구,0.021",0.021,0.4,0.006,28,13,NA
7610,2.01001E+11,"송파구,0.015",0.028,0.4,0.006,25,8,NA
7611,2.01001E+11,"송파구,0.016",0.026,0.4,0.003,25,12,NA
7612,2.01001E+11,"송파구,0.016",0.025,0.4,0.003,24,13,NA
7613,2.01001E+11,"송파구,0.014",0.025,0.4,0.004,24,10,NA
7614,2.01001E+11,"송파구,0.011",0.027,0.4,0.006,31,11,NA
7615,2.01001E+11,"송파구,0.011",0.027,0.5,0.008,35,16,NA
7616,2.01001E+11,"송파구,0.016",0.022,0.5,0.01,37,17,NA
7617,2.01001E+11,"송파구,0.021",0.017,0.5,0.01,39,16,NA
7618,2.01001E+11,"송파구,0.021",0.017,0.5,0.009,41,18,NA
7619,2.01001E+11,"송파구,0.018",0.021,0.5,0.009,43,24,NA
7620,2.01001E+11,"송파구,0.017",0.022,0.3,0.008,52,29,NA
7621,2.01001E+11,"송파구,0.014",0.027,0.3,0.006,45,28,NA
7622,2.01001E+11,"송파구,0.018",0.026,0.5,0.007,43,27,NA
7623,2.01001E+11,"송파구,0.017",0.028,0.5,0.006,42,27,NA
7624,2.01001E+11,"송파구,0.017",0.03,0.4,0.006,33,20,NA
7625,2.01001E+11,"송파구,0.018",0.03,0.4,0.005,25,10,NA
7626,2.01001E+11,"송파구,0.024",0.026,0.5,0.005,22,4,NA
7627,2.01001E+11,"송파구,0.025",0.021,0.6,0.004,30,10,NA
7628,2.01001E+11,"송파구,0.024",0.021,0.6,0.004,24,7,NA
7629,2.01001E+11,"송파구,0.021",0.022,0.5,0.004,29,7,NA
7630,2.01001E+11,"송파구,0.017",0.026,0.4,0.004,33,15,NA
7631,2.01001E+11,"송파구,0.021",0.022,0.4,0.004,35,14,NA
7632,2.01001E+11,"송파구,0.025",0.019,0.4,0.004,34,10,NA
7633,2.01001E+11,"양천구,0.028",0.022,0.5,0.006,23,14,NA
7634,2.01001E+11,"양천구,0.025",0.024,0.5,0.007,21,11,NA
7635,2.01001E+11,"양천구,0.024",0.025,0.5,0.007,29,11,NA
7636,2.01001E+11,"양천구,0.02",0.026,0.5,0.008,30,13,NA
7637,2.01001E+11,"양천구,0.022",0.024,0.6,0.007,34,12,NA
7638,2.01001E+11,"양천구,0.022",0.024,0.6,0.008,32,17,NA
7639,2.01001E+11,"양천구,0.027",0.019,0.6,0.01,35,19,NA
7640,2.01001E+11,"양천구,0.032",0.013,0.7,0.01,41,19,NA
7641,2.01001E+11,"양천구,0.038",0.008,0.8,0.011,41,19,NA
7642,2.01001E+11,"양천구,0.037",0.01,0.9,0.012,45,26,NA
7643,2.01001E+11,"양천구,0.029",0.018,0.9,0.011,39,17,NA
7644,2.01001E+11,"양천구,0.021",0.026,0.7,0.01,49,29,NA
7645,2.01001E+11,"양천구,0.02",0.03,0.6,0.009,40,21,NA
7646,2.01001E+11,"양천구,0.018",0.034,0.6,0.009,41,22,NA
7647,2.01001E+11,"양천구,0.016",0.037,0.5,0.008,37,23,NA
7648,2.01001E+11,"양천구,0.017",0.036,0.5,0.008,36,19,NA
7649,2.01001E+11,"양천구,0.02",0.032,0.5,0.008,39,22,NA
7650,2.01001E+11,"양천구,0.023",0.029,0.5,0.008,41,16,NA
7651,2.01001E+11,"양천구,0.028",0.024,0.6,0.008,44,19,NA
7652,2.01001E+11,"양천구,0.038",0.014,0.7,0.008,45,18,NA
7653,2.01001E+11,"양천구,0.041",0.01,0.7,0.008,42,15,NA
7654,2.01001E+11,"양천구,0.042",0.01,0.7,0.008,48,22,NA
7655,2.01001E+11,"양천구,0.039",0.011,0.7,0.007,39,15,NA
7656,2.01001E+11,"양천구,0.035",0.015,0.7,0.007,40,16,NA
7657,2.01001E+11,영등포구,0.023,0.025,0.3,0.007,30,16
7658,2.01001E+11,영등포구,0.025,0.022,0.3,0.007,25,11
7659,2.01001E+11,영등포구,0.017,0.028,0.4,0.007,28,11
7660,2.01001E+11,영등포구,0.018,0.026,0.4,0.007,29,10
7661,2.01001E+11,영등포구,0.016,0.027,0.5,0.008,29,16
7662,2.01001E+11,영등포구,0.017,0.025,0.5,0.01,33,14
7663,2.01001E+11,영등포구,0.024,0.018,0.5,0.009,31,15
7664,2.01001E+11,영등포구,0.033,0.011,0.6,0.011,36,15
7665,2.01001E+11,영등포구,0.039,0.006,0.7,0.013,42,19
7666,2.01001E+11,영등포구,0.042,0.005,0.7,0.018,42,19
7667,2.01001E+11,영등포구,0.031,0.014,0.6,0.018,48,22
7668,2.01001E+11,영등포구,0.031,0.016,0.6,0.018,42,20
7669,2.01001E+11,영등포구,0.032,0.018,0.5,0.014,45,23
7670,2.01001E+11,영등포구,0.032,0.021,0.5,0.012,42,21
7671,2.01001E+11,영등포구,0.026,0.029,0.4,0.011,39,21
7672,2.01001E+11,영등포구,0.031,0.026,0.5,0.009,23,11
7673,2.01001E+11,영등포구,0.034,0.023,0.7,0.009,38,19
7674,2.01001E+11,영등포구,0.032,0.022,0.7,0.009,35,15
7675,2.01001E+11,영등포구,0.038,0.016,0.8,0.007,44,18
7676,2.01001E+11,영등포구,0.039,0.013,0.6,0.007,38,15
7677,2.01001E+11,영등포구,0.035,0.015,0.5,0.007,41,17
7678,2.01001E+11,영등포구,0.037,0.013,0.6,0.007,38,11
7679,2.01001E+11,영등포구,0.04,0.008,0.6,0.007,47,19
7680,2.01001E+11,영등포구,0.043,0.006,0.7,0.007,42,17
7681,2.01001E+11,"용산구,0.032",0.019,0.7,0.009,32,13,NA
7682,2.01001E+11,"용산구,0.03",0.019,0.6,0.011,35,14,NA
7683,2.01001E+11,"용산구,0.018",0.028,0.6,0.01,33,14,NA
7684,2.01001E+11,"용산구,0.025",0.021,0.6,0.01,30,15,NA
7685,2.01001E+11,"용산구,0.023",0.022,0.6,0.011,30,17,NA
7686,2.01001E+11,"용산구,0.019",0.024,0.6,0.012,37,17,NA
7687,2.01001E+11,"용산구,0.019",0.023,0.6,0.013,42,17,NA
7688,2.01001E+11,"용산구,0.027",0.018,0.6,0.014,36,22,NA
7689,2.01001E+11,"용산구,0.036",0.014,0.6,0.015,48,20,NA
7690,2.01001E+11,"용산구,0.036",0.012,0.6,0.014,47,28,NA
7691,2.01001E+11,"용산구,0.035",0.016,0.6,0.012,47,20,NA
7692,2.01001E+11,"용산구,0.026",0.023,0.6,0.012,52,28,NA
7693,2.01001E+11,"용산구,0.03",0.023,0.7,0.012,44,21,NA
7694,2.01001E+11,"용산구,0.027",0.027,0.7,0.011,48,27,NA
7695,2.01001E+11,"용산구,0.029",0.028,0.8,0.012,41,26,NA
7696,2.01001E+11,"용산구,0.031",0.026,0.9,0.008,39,18,NA
7697,2.01001E+11,"용산구,0.029",0,0,0,33,16,NA
7698,2.01001E+11,"용산구,0.033",0,0,0,38,22,NA
7699,2.01001E+11,"용산구,0.032",0,0,0,35,15,NA
7700,2.01001E+11,"용산구,0.036",0.016,0.3,0.007,32,12,NA
7701,2.01001E+11,"용산구,0.034",0.018,0.2,0.006,36,15,NA
7702,2.01001E+11,"용산구,0.036",0.015,0.2,0.007,42,17,NA
7703,2.01001E+11,"용산구,0.034",0.018,0.2,0.006,40,17,NA
7704,2.01001E+11,"용산구,0.035",0.016,0.2,0.006,39,16,NA
7705,2.01001E+11,은평구,0.03,0.02,0.4,0.007,31,18
7706,2.01001E+11,은평구,0.031,0.018,0.4,0.009,31,18
7707,2.01001E+11,은평구,0.028,0.019,0.4,0.009,35,25
7708,2.01001E+11,은평구,0.023,0.023,0.3,0.009,28,17
7709,2.01001E+11,은평구,0.021,0.023,0.3,0.009,32,17
7710,2.01001E+11,은평구,0.019,0.024,0.4,0.011,35,19
7711,2.01001E+11,은평구,0.022,0.021,0.4,0.014,40,20
7712,2.01001E+11,은평구,0.024,0.019,0.4,0.014,41,26
7713,2.01001E+11,은평구,0.029,0.015,0.5,0.014,39,23
7714,2.01001E+11,은평구,0.027,0.017,0.5,0.013,45,29
7715,2.01001E+11,은평구,0.023,0.019,0.4,0.012,43,24
7716,2.01001E+11,은평구,0.023,0.022,0.4,0.012,46,26
7717,2.01001E+11,은평구,0.016,0.029,0.3,0.009,29,16
7718,2.01001E+11,은평구,0.017,0.031,0.3,0.008,27,16
7719,2.01001E+11,은평구,0.017,0.033,0.3,0.007,20,13
7720,2.01001E+11,은평구,0.015,0.035,0.3,0.007,18,17
7721,2.01001E+11,은평구,0.016,0.035,0.3,0.007,25,13
7722,2.01001E+11,은평구,0.022,0.029,0.3,0.007,28,14
7723,2.01001E+11,은평구,0.027,0.025,0.4,0.007,30,17
7724,2.01001E+11,은평구,0.031,0.021,0.4,0.007,43,16
7725,2.01001E+11,은평구,0.032,0.019,0.4,0.008,34,15
7726,2.01001E+11,은평구,0.031,0.019,0.4,0.007,35,18
7727,2.01001E+11,은평구,0.025,0.023,0.4,0.007,43,24
7728,2.01001E+11,은평구,0.02,0.026,0.4,0.007,43,21
7729,2.01001E+11,"종로구,0.03",0.02,0.5,0.008,28,20,NA
7730,2.01001E+11,"종로구,0.031",0.017,0.5,0.008,30,14,NA
7731,2.01001E+11,"종로구,0.028",0.02,0.5,0.008,18,12,NA
7732,2.01001E+11,"종로구,0.022",0.025,0.5,0.008,28,17,NA
7733,2.01001E+11,"종로구,0.024",0.022,0.5,0.008,32,23,NA
7734,2.01001E+11,"종로구,0.019",0.026,0.5,0.01,29,14,NA
7735,2.01001E+11,"종로구,0.017",0.027,0.5,0.012,42,9,NA
7736,2.01001E+11,"종로구,0.024",0.02,0.5,0.011,27,11,NA
7737,2.01001E+11,"종로구,0.025",0.019,0.6,0.012,32,16,NA
7738,2.01001E+11,"종로구,0.028",0.015,0.6,0.013,34,13,NA
7739,2.01001E+11,"종로구,0.026",0.019,0.7,0.011,35,19,NA
7740,2.01001E+11,"종로구,0.023",0.024,0.6,0.011,46,21,NA
7741,2.01001E+11,"종로구,0.018",0.032,0.6,0.009,36,19,NA
7742,2.01001E+11,"종로구,0.021",0.031,0.6,0.008,24,17,NA
7743,2.01001E+11,"종로구,0.022",0.032,0.5,0.008,33,15,NA
7744,2.01001E+11,"종로구,0.02",0.034,0.4,0.008,16,7,NA
7745,2.01001E+11,"종로구,0.02",0.036,0.5,0.008,23,12,NA
7746,2.01001E+11,"종로구,0.027",0.028,0.5,0.008,31,19,NA
7747,2.01001E+11,"종로구,0.029",0.023,0.6,0.008,35,12,NA
7748,2.01001E+11,"종로구,0.032",0.02,0.6,0.008,34,18,NA
7749,2.01001E+11,"종로구,0.03",0.022,0.6,0.007,33,13,NA
7750,2.01001E+11,"종로구,0.031",0.019,0.6,0.007,32,7,NA
7751,2.01001E+11,"종로구,0.024",0.025,0.5,0.007,27,10,NA
7752,2.01001E+11,"종로구,0.025",0.026,0.6,0.007,46,19,NA
7753,2.01001E+11,중구,0.02,0.023,0.6,0.007,27,13
7754,2.01001E+11,중구,0.018,0.024,0.6,0.007,30,15
7755,2.01001E+11,중구,0.013,0.027,0.6,0.007,29,15
7756,2.01001E+11,중구,0.021,0.02,0.6,0.007,27,13
7757,2.01001E+11,중구,0.024,0.017,0.6,0.008,32,16
7758,2.01001E+11,중구,0.014,0.024,0.6,0.01,35,15
7759,2.01001E+11,중구,0.019,0.019,0.7,0.01,38,19
7760,2.01001E+11,중구,0.026,0.013,0.7,0.011,39,21
7761,2.01001E+11,중구,0.03,0.009,0.7,0.012,47,20
7762,2.01001E+11,중구,0.03,0.009,0.8,0.012,47,25
7763,2.01001E+11,중구,0.021,0.018,0.7,0.011,42,20
7764,2.01001E+11,중구,0.017,0.022,0.7,0.009,50,25
7765,2.01001E+11,중구,0.015,0.025,0.7,0.009,33,19
7766,2.01001E+11,중구,0.021,0.022,0.7,0.009,31,16
7767,2.01001E+11,중구,0.014,0.03,0.6,0.007,38,24
7768,2.01001E+11,중구,0.016,0.03,0.6,0.007,26,16
7769,2.01001E+11,중구,0.016,0.03,0.6,0.007,31,10
7770,2.01001E+11,중구,0.02,0.026,0.6,0.007,31,13
7771,2.01001E+11,중구,0.023,0.022,0.6,0.007,30,13
7772,2.01001E+11,중구,0.026,0.019,0.6,0.007,38,14
7773,2.01001E+11,중구,0.026,0.018,0.6,0.007,44,13
7774,2.01001E+11,중구,0.027,0.017,0.6,0.007,28,20
7775,2.01001E+11,중구,0.026,0.017,0.6,0.007,34,16
7776,2.01001E+11,중구,0.018,0.024,0.6,0.007,37,21
7777,2.01001E+11,"중랑구,0.022",0.024,0.2,0.005,30,19,NA
7778,2.01001E+11,"중랑구,0.022",0.024,0.2,0.005,29,11,NA
7779,2.01001E+11,"중랑구,0.023",0.02,0.2,0.006,26,16,NA
7780,2.01001E+11,"중랑구,0.017",0.024,0.2,0.006,30,14,NA
7781,2.01001E+11,"중랑구,0.017",0.024,0.2,0.006,30,16,NA
7782,2.01001E+11,"중랑구,0.019",0.022,0.2,0.008,29,15,NA
7783,2.01001E+11,"중랑구,0.02",0.021,0.2,0.01,39,17,NA
7784,2.01001E+11,"중랑구,0.022",0.019,0.2,0.012,37,20,NA
7785,2.01001E+11,"중랑구,0.028",0.015,0.2,0.011,43,23,NA
7786,2.01001E+11,"중랑구,0.028",0.016,0.2,0.011,42,18,NA
7787,2.01001E+11,"중랑구,0.027",0.017,0.2,0.011,36,14,NA
7788,2.01001E+11,"중랑구,0.021",0.021,0.2,0.009,40,20,NA
7789,2.01001E+11,"중랑구,0.016",0.028,0.1,0.006,29,17,NA
7790,2.01001E+11,"중랑구,0.016",0.029,0.1,0.006,30,13,NA
7791,2.01001E+11,"중랑구,0.014",0.032,0.1,0.005,25,15,NA
7792,2.01001E+11,"중랑구,0.015",0.032,0.1,0.005,23,11,NA
7793,2.01001E+11,"중랑구,0.018",0.03,0.1,0.005,23,14,NA
7794,2.01001E+11,"중랑구,0.021",0.028,0.1,0.005,24,13,NA
7795,2.01001E+11,"중랑구,0.026",0.023,0.1,0.005,38,16,NA
7796,2.01001E+11,"중랑구,0.032",0.018,0.1,0.006,33,16,NA
7797,2.01001E+11,"중랑구,0.03",0.018,0.1,0.006,30,12,NA
7798,2.01001E+11,"중랑구,0.033",0.017,0.1,0.005,39,3,NA
7799,2.01001E+11,"중랑구,0.03",0.018,0.2,0.006,37,19,NA
7800,2.01001E+11,"중랑구,0.031",0.015,0.2,0.005,38,17,NA
7801,2.01001E+11,"강남구,0.039",0.01,0.5,0.005,32,18,NA
7802,2.01001E+11,"강남구,0.032",0.013,0.4,0.005,40,16,NA
7803,2.01001E+11,"강남구,0.037",0.008,0.5,0.005,37,18,NA
7804,2.01001E+11,"강남구,0.036",0.008,0.5,0.005,46,22,NA
7805,2.01001E+11,"강남구,0.041",0.005,0.6,0.006,43,21,NA
7806,2.01001E+11,"강남구,0.046",0.002,0.8,0.007,55,31,NA
7807,2.01001E+11,"강남구,0.046",0.003,0.8,0.007,49,23,NA
7808,2.01001E+11,"강남구,0.048",0.002,0.8,0.007,46,19,NA
7809,2.01001E+11,"강남구,0.06",0.002,1.1,0.007,54,32,NA
7810,2.01001E+11,"강남구,0.066",0.003,1.4,0.008,59,32,NA
7811,2.01001E+11,"강남구,0.06",0.004,1,0.008,58,30,NA
7812,2.01001E+11,"강남구,0.056",0.006,0.9,0.008,51,24,NA
7813,2.01001E+11,"강남구,0.052",0.01,0.8,0.008,60,31,NA
7814,2.01001E+11,"강남구,0.042",0.015,0.6,0.008,58,28,NA
7815,2.01001E+11,"강남구,0.047",0.014,0.6,0.007,48,24,NA
7816,2.01001E+11,"강남구,0.049",0.012,0.6,0.007,59,30,NA
7817,2.01001E+11,"강남구,0.049",0.011,0.6,0.007,50,28,NA
7818,2.01001E+11,"강남구,0.05",0.007,0.5,0.007,44,25,NA
7819,2.01001E+11,"강남구,0.058",0.002,0.6,0.007,55,21,NA
7820,2.01001E+11,"강남구,0.061",0.002,0.7,0.007,53,26,NA
7821,2.01001E+11,"강남구,0.066",0.002,0.9,0.007,56,27,NA
7822,2.01001E+11,"강남구,0.064",0.002,0.8,0.006,62,45,NA
7823,2.01001E+11,"강남구,0.068",0.002,1,0.007,66,45,NA
7824,2.01001E+11,"강남구,0.066",0.002,0.9,0.006,62,43,NA
7825,2.01001E+11,"강동구,0.03",0.019,0.3,0.011,27,19,NA
7826,2.01001E+11,"강동구,0.037",0.012,0.3,0.011,32,14,NA
7827,2.01001E+11,"강동구,0.029",0.018,0.3,0.012,32,14,NA
7828,2.01001E+11,"강동구,0.029",0.018,0.3,0.012,26,15,NA
7829,2.01001E+11,"강동구,0.03",0.018,0.6,0.012,35,21,NA
7830,2.01001E+11,"강동구,0.046",0.004,0.5,0.012,35,21,NA
7831,2.01001E+11,"강동구,0.046",0.003,0.6,0.011,38,26,NA
7832,2.01001E+11,"강동구,0.047",0.003,0.6,0.012,37,22,NA
7833,2.01001E+11,"강동구,0.046",0.003,0.7,0.012,39,25,NA
7834,2.01001E+11,"강동구,0.047",0.003,0.8,0.011,50,32,NA
7835,2.01001E+11,"강동구,0.048",0.005,0.7,0.013,53,40,NA
7836,2.01001E+11,"강동구,0.044",0.009,0.5,0.014,45,29,NA
7837,2.01001E+11,"강동구,0.036",0.014,0.4,0.014,44,26,NA
7838,2.01001E+11,"강동구,0.033",0.019,0.4,0.014,41,27,NA
7839,2.01001E+11,"강동구,0.036",0.019,0.3,0.015,35,20,NA
7840,2.01001E+11,"강동구,0.033",0.022,0.3,0.014,29,21,NA
7841,2.01001E+11,"강동구,0.036",0.021,0.4,0.012,30,20,NA
7842,2.01001E+11,"강동구,0.044",0.015,0.4,0.012,33,26,NA
7843,2.01001E+11,"강동구,0.053",0.008,0.4,0.014,33,27,NA
7844,2.01001E+11,"강동구,0.057",0.004,0.5,0.013,41,30,NA
7845,2.01001E+11,"강동구,0.063",0.002,0.6,0.014,44,33,NA
7846,2.01001E+11,"강동구,0.061",0.002,0.5,0.014,43,32,NA
7847,2.01001E+11,"강동구,0.059",0.002,0.6,0.013,40,34,NA
7848,2.01001E+11,"강동구,0.061",0.002,0.5,0.013,50,33,NA
7849,2.01001E+11,"강북구,0.039",0.012,0.7,0.007,31,11,NA
7850,2.01001E+11,"강북구,0.038",0.012,0.6,0.008,31,14,NA
7851,2.01001E+11,"강북구,0.047",0.007,0.9,0.008,32,18,NA
7852,2.01001E+11,"강북구,0.047",0.005,0.8,0.008,32,20,NA
7853,2.01001E+11,"강북구,0.048",0.005,0.9,0.008,36,20,NA
7854,2.01001E+11,"강북구,0.049",0.005,0.9,0.008,34,16,NA
7855,2.01001E+11,"강북구,0.056",0.005,1.1,0.008,33,22,NA
7856,2.01001E+11,"강북구,0.059",0.005,1.2,0.009,42,27,NA
7857,2.01001E+11,"강북구,0.067",0.005,1.4,0.009,44,30,NA
7858,2.01001E+11,"강북구,0.075",0.007,1.7,0.01,47,25,NA
7859,2.01001E+11,"강북구,0.078",0.01,1.8,0.01,60,36,NA
7860,2.01001E+11,"강북구,0.048",0.016,1,0.01,49,27,NA
7861,2.01001E+11,"강북구,0.024",0.03,0.5,0.009,32,18,NA
7862,2.01001E+11,"강북구,0.033",0.025,0.6,0.008,29,23,NA
7863,2.01001E+11,"강북구,0.036",0.021,0.6,0.008,39,27,NA
7864,2.01001E+11,"강북구,0.039",0.022,0.7,0.009,34,19,NA
7865,2.01001E+11,"강북구,0.05",0.014,0.7,0.009,0,0,NA
7866,2.01001E+11,"강북구,0.063",0.009,0.9,0.009,0,26,NA
7867,2.01001E+11,"강북구,0.068",0.006,0.9,0.01,47,33,NA
7868,2.01001E+11,"강북구,0.068",0.006,0.9,0.01,46,28,NA
7869,2.01001E+11,"강북구,0.067",0.006,1,0.009,39,27,NA
7870,2.01001E+11,"강북구,0.075",0.006,1.4,0.01,42,34,NA
7871,2.01001E+11,"강북구,0.075",0.007,1.2,0.01,50,33,NA
7872,2.01001E+11,"강북구,0.086",0.007,1.5,0.011,50,38,NA
7873,2.01001E+11,"강서구,0.038",0.012,0.6,0.008,44,19,NA
7874,2.01001E+11,"강서구,0.027",0.019,0.5,0.007,38,20,NA
7875,2.01001E+11,"강서구,0.026",0.019,0.5,0.006,41,16,NA
7876,2.01001E+11,"강서구,0.042",0.008,0.6,0.007,34,14,NA
7877,2.01001E+11,"강서구,0.057",0.002,1,0.008,47,24,NA
7878,2.01001E+11,"강서구,0.054",0.001,1,0.009,58,32,NA
7879,2.01001E+11,"강서구,0.054",0.001,0.9,0.008,51,25,NA
7880,2.01001E+11,"강서구,0.057",0.001,0.9,0.009,48,26,NA
7881,2.01001E+11,"강서구,0.068",0.002,1.3,0.009,52,26,NA
7882,2.01001E+11,"강서구,0.084",0.003,1.7,0.01,67,35,NA
7883,2.01001E+11,"강서구,0.085",0.004,1.8,0.011,89,60,NA
7884,2.01001E+11,"강서구,0.062",0.007,1.1,0.008,72,45,NA
7885,2.01001E+11,"강서구,0.056",0.01,0.9,0.007,50,29,NA
7886,2.01001E+11,"강서구,0.061",0.009,0.9,0.008,49,26,NA
7887,2.01001E+11,"강서구,0.056",0.012,0.8,0.007,46,21,NA
7888,2.01001E+11,"강서구,0.059",0.01,0.8,0.007,33,21,NA
7889,2.01001E+11,"강서구,0.064",0.006,0.8,0.006,46,26,NA
7890,2.01001E+11,"강서구,0.07",0.003,0.9,0.007,58,22,NA
7891,2.01001E+11,"강서구,0.077",0.002,1.1,0.007,53,29,NA
7892,2.01001E+11,"강서구,0.084",0.001,1.2,0.008,59,30,NA
7893,2.01001E+11,"강서구,0.078",0.001,1,0.008,53,26,NA
7894,2.01001E+11,"강서구,0.076",0.001,1,0.008,58,33,NA
7895,2.01001E+11,"강서구,0.08",0.001,1.1,0.007,58,40,NA
7896,2.01001E+11,"강서구,0.09",0.002,1.4,0.008,59,33,NA
7897,2.01001E+11,관악구,0.035,0.009,0.5,0.006,39,16
7898,2.01001E+11,관악구,0.04,0.006,0.6,0.006,40,18
7899,2.01001E+11,관악구,0.041,0.005,0.6,0.006,38,13
7900,2.01001E+11,관악구,0.047,0.002,0.7,0.005,38,17
7901,2.01001E+11,관악구,0.048,0.001,0.8,0.005,36,16
7902,2.01001E+11,관악구,0.048,0.001,0.8,0.005,45,17
7903,2.01001E+11,관악구,0.048,0.001,0.9,0.005,39,20
7904,2.01001E+11,관악구,0.046,0.001,0.8,0.006,43,20
7905,2.01001E+11,관악구,0.049,0.001,0.9,0.006,45,18
7906,2.01001E+11,관악구,0.047,0.003,0.9,0.007,47,19
7907,2.01001E+11,관악구,0.035,0.01,0.8,0.007,42,18
7908,2.01001E+11,관악구,0.033,0.012,0.8,0.007,47,17
7909,2.01001E+11,관악구,0.035,0.013,0.7,0.008,44,22
7910,2.01001E+11,관악구,0.036,0.013,0.7,0.007,53,24
7911,2.01001E+11,관악구,0.042,0.012,0.7,0.006,42,24
7912,2.01001E+11,관악구,0.045,0.01,0.7,0.006,51,27
7913,2.01001E+11,관악구,0.051,0.006,0.8,0.006,51,25
7914,2.01001E+11,관악구,0.054,0.004,0.7,0.007,59,33
7915,2.01001E+11,관악구,0.059,0.002,0.9,0.006,45,28
7916,2.01001E+11,관악구,0.058,0.001,1.1,0.006,63,30
7917,2.01001E+11,관악구,0.059,0.001,1,0.005,64,28
7918,2.01001E+11,관악구,0.059,0.001,1.1,0.005,57,35
7919,2.01001E+11,관악구,0.059,0.001,1.1,0.005,64,42
7920,2.01001E+11,관악구,0.062,0.001,1.1,0.005,64,44
7921,2.01001E+11,"광진구,0.024",0.023,0.1,0.005,37,19,NA
7922,2.01001E+11,"광진구,0.032",0.013,0.2,0.005,37,17,NA
7923,2.01001E+11,"광진구,0.026",0.016,0.2,0.005,44,20,NA
7924,2.01001E+11,"광진구,0.029",0.014,0.3,0.005,39,17,NA
7925,2.01001E+11,"광진구,0.032",0.012,0.3,0.005,52,22,NA
7926,2.01001E+11,"광진구,0.041",0.004,0.4,0.005,43,19,NA
7927,2.01001E+11,"광진구,0.048",0.002,0.6,0.005,45,28,NA
7928,2.01001E+11,"광진구,0.047",0.002,0.6,0.005,52,26,NA
7929,2.01001E+11,"광진구,0.054",0.002,0.8,0.006,57,34,NA
7930,2.01001E+11,"광진구,0.06",0.003,1.1,0.007,57,30,NA
7931,2.01001E+11,"광진구,0.051",0.006,0.8,0.008,54,36,NA
7932,2.01001E+11,"광진구,0.04",0.012,0.6,0.009,62,37,NA
7933,2.01001E+11,"광진구,0.036",0.018,0.4,0.009,50,28,NA
7934,2.01001E+11,"광진구,0.038",0.019,0.5,0.008,56,32,NA
7935,2.01001E+11,"광진구,0.034",0.022,0.3,0.007,43,22,NA
7936,2.01001E+11,"광진구,0.039",0.019,0.4,0.007,29,15,NA
7937,2.01001E+11,"광진구,0.046",0.013,0.4,0.007,44,32,NA
7938,2.01001E+11,"광진구,0.052",0.007,0.4,0.007,43,33,NA
7939,2.01001E+11,"광진구,0.056",0.003,0.4,0.006,0,29,NA
7940,2.01001E+11,"광진구,0.058",0.002,0.5,0.006,0,25,NA
7941,2.01001E+11,"광진구,0.058",0.002,0.5,0.006,53,29,NA
7942,2.01001E+11,"광진구,0.052",0.003,0.4,0.006,54,30,NA
7943,2.01001E+11,"광진구,0.049",0.004,0.4,0.006,55,34,NA
7944,2.01001E+11,"광진구,0.049",0.003,0.4,0.005,49,34,NA
7945,2.01001E+11,"구로구,0.034",0.008,0.6,0.006,44,17,NA
7946,2.01001E+11,"구로구,0.032",0.011,0.6,0.006,40,20,NA
7947,2.01001E+11,"구로구,0.025",0.018,0.5,0.006,35,14,NA
7948,2.01001E+11,"구로구,0.032",0.01,0.6,0.006,36,20,NA
7949,2.01001E+11,"구로구,0.044",0.001,0.9,0.007,39,18,NA
7950,2.01001E+11,"구로구,0.043",0.001,0.8,0.008,47,24,NA
7951,2.01001E+11,"구로구,0.045",0.001,0.9,0.006,40,22,NA
7952,2.01001E+11,"구로구,0.044",0.001,0.8,0.006,42,20,NA
7953,2.01001E+11,"구로구,0.047",0.001,0.9,0.006,43,22,NA
7954,2.01001E+11,"구로구,0.053",0.002,1.2,0.006,50,27,NA
7955,2.01001E+11,"구로구,0.042",0.008,0.9,0.006,49,25,NA
7956,2.01001E+11,"구로구,0.03",0.017,0.6,0.007,45,20,NA
7957,2.01001E+11,"구로구,0.034",0.015,0.7,0.007,38,17,NA
7958,2.01001E+11,"구로구,0.035",0.015,0.7,0.007,44,22,NA
7959,2.01001E+11,"구로구,0.036",0.016,0.7,0.006,37,20,NA
7960,2.01001E+11,"구로구,0.045",0.01,0.8,0.006,42,26,NA
7961,2.01001E+11,"구로구,0.048",0.007,0.7,0.007,53,31,NA
7962,2.01001E+11,"구로구,0.052",0.004,0.8,0.008,53,33,NA
7963,2.01001E+11,"구로구,0.051",0.002,0.7,0.006,51,30,NA
7964,2.01001E+11,"구로구,0.053",0.001,0.8,0.006,56,20,NA
7965,2.01001E+11,"구로구,0.053",0.001,0.9,0.006,53,22,NA
7966,2.01001E+11,"구로구,0.055",0.001,1,0.005,71,33,NA
7967,2.01001E+11,"구로구,0.057",0.001,1,0.005,60,37,NA
7968,2.01001E+11,"구로구,0.055",0.001,0.9,0.005,54,38,NA
7969,2.01001E+11,"금천구,0.025",0.016,0.4,0.004,26,17,NA
7970,2.01001E+11,"금천구,0.03",0.012,0.4,0.005,33,21,NA
7971,2.01001E+11,"금천구,0.031",0.011,0.5,0.003,30,21,NA
7972,2.01001E+11,"금천구,0.036",0.004,0.6,0.004,35,18,NA
7973,2.01001E+11,"금천구,0.037",0.004,0.6,0.004,31,19,NA
7974,2.01001E+11,"금천구,0.037",0.003,0.7,0.003,30,16,NA
7975,2.01001E+11,"금천구,0.039",0.003,0.7,0.003,31,17,NA
